"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [UTC]","Keskituulen nopeus [m/s]","Tuulen suunnan keskiarvo [°]"
"Raahe Nahkiainen","2025","6","27","11:00","3.9","10"
"Raahe Nahkiainen","2025","6","27","12:00","5.5","-"
"Raahe Nahkiainen","2025","6","27","13:00","5.7","23"
"Raahe Nahkiainen","2025","6","27","14:00","6.5","33"
"Raahe Nahkiainen","2025","6","27","15:00","6.9","36"
"Raahe Nahkiainen","2025","6","27","16:00","6.8","35"
"Raahe Nahkiainen","2025","6","27","17:00","7.1","34"
"Raahe Nahkiainen","2025","6","27","18:00","7.9","40"
"Raahe Nahkiainen","2025","6","27","19:00","7.5","39"
"Raahe Nahkiainen","2025","6","27","20:00","7.4","51"
"Raahe Nahkiainen","2025","6","27","21:00","6.7","62"
"Raahe Nahkiainen","2025","6","27","22:00","5.8","60"
"Raahe Nahkiainen","2025","6","27","23:00","5.5","62"
"Raahe Nahkiainen","2025","6","28","00:00","2.3","239"
"Raahe Nahkiainen","2025","6","28","01:00","5.1","332"
"Raahe Nahkiainen","2025","6","28","03:00","5.1","22"
"Raahe Nahkiainen","2025","6","28","04:00","3.6","43"
"Raahe Nahkiainen","2025","6","28","06:00","1.5","203"
"Raahe Nahkiainen","2025","6","28","07:00","1.4","231"
"Raahe Nahkiainen","2025","6","28","08:00","1.9","191"
"Raahe Nahkiainen","2025","6","28","09:00","3.6","196"
"Raahe Nahkiainen","2025","6","28","10:00","4.8","213"
"Raahe Nahkiainen","2025","6","28","11:00","5.6","233"
"Raahe Nahkiainen","2025","6","28","12:00","5.2","245"
"Raahe Nahkiainen","2025","6","28","13:00","3.8","245"
"Raahe Nahkiainen","2025","6","28","14:00","4.4","236"
"Raahe Nahkiainen","2025","6","28","15:00","3.3","223"
"Raahe Nahkiainen","2025","6","28","16:00","3","204"
"Raahe Nahkiainen","2025","6","28","17:00","3.6","192"
"Raahe Nahkiainen","2025","6","28","18:00","4.1","161"
"Raahe Nahkiainen","2025","6","28","19:00","3.2","163"
"Raahe Nahkiainen","2025","6","28","20:00","3.5","181"
"Raahe Nahkiainen","2025","6","28","21:00","4.1","220"
"Raahe Nahkiainen","2025","6","28","22:00","4.7","234"
"Raahe Nahkiainen","2025","6","28","23:00","4.4","235"
"Raahe Nahkiainen","2025","6","29","00:00","5.5","223"
"Raahe Nahkiainen","2025","6","29","01:00","4.3","202"
"Raahe Nahkiainen","2025","6","29","02:00","4.7","189"
"Raahe Nahkiainen","2025","6","29","03:00","4.1","182"
"Raahe Nahkiainen","2025","6","29","05:00","4.4","179"
"Raahe Nahkiainen","2025","6","29","06:00","4.5","160"
"Raahe Nahkiainen","2025","6","29","07:00","5.3","166"
"Raahe Nahkiainen","2025","6","29","08:00","3.7","193"
"Raahe Nahkiainen","2025","6","29","09:00","1.6","211"
"Raahe Nahkiainen","2025","6","29","10:00","1.2","244"
"Raahe Nahkiainen","2025","6","29","11:00","1.8","316"
"Raahe Nahkiainen","2025","6","29","12:00","2.9","322"
"Raahe Nahkiainen","2025","6","29","13:00","3.8","356"
"Raahe Nahkiainen","2025","6","29","15:00","5","9"
"Raahe Nahkiainen","2025","6","29","16:00","4.1","342"
"Raahe Nahkiainen","2025","6","29","17:00","4.3","317"
"Raahe Nahkiainen","2025","6","29","18:00","4.6","302"
"Raahe Nahkiainen","2025","6","29","19:00","4.9","307"
"Raahe Nahkiainen","2025","6","29","20:00","4.9","316"
"Raahe Nahkiainen","2025","6","29","21:00","5.1","317"
"Raahe Nahkiainen","2025","6","29","22:00","5.7","320"
"Raahe Nahkiainen","2025","6","29","23:00","5.8","320"
"Raahe Nahkiainen","2025","6","30","00:00","5.5","323"
"Raahe Nahkiainen","2025","6","30","01:00","4.4","342"
"Raahe Nahkiainen","2025","6","30","02:00","3.8","347"
"Raahe Nahkiainen","2025","6","30","03:00","3.8","330"
"Raahe Nahkiainen","2025","6","30","04:00","4.1","347"
"Raahe Nahkiainen","2025","6","30","05:00","4.6","359"
"Raahe Nahkiainen","2025","6","30","06:00","4.9","16"
"Raahe Nahkiainen","2025","6","30","07:00","5.6","38"
"Raahe Nahkiainen","2025","6","30","08:00","6.4","14"
"Raahe Nahkiainen","2025","6","30","09:00","7.5","358"
"Raahe Nahkiainen","2025","6","30","10:00","7.9","354"
"Raahe Nahkiainen","2025","6","30","11:00","7.9","346"
"Raahe Nahkiainen","2025","6","30","12:00","7","338"
"Raahe Nahkiainen","2025","6","30","13:00","5.9","332"
"Raahe Nahkiainen","2025","6","30","14:00","6.2","313"
"Raahe Nahkiainen","2025","6","30","15:00","6.4","300"
"Raahe Nahkiainen","2025","6","30","16:00","6","293"
"Raahe Nahkiainen","2025","6","30","17:00","6.5","302"
"Raahe Nahkiainen","2025","6","30","18:00","7.9","303"
"Raahe Nahkiainen","2025","6","30","19:00","8.7","312"
"Raahe Nahkiainen","2025","6","30","20:00","9.1","325"
"Raahe Nahkiainen","2025","6","30","21:00","9.1","317"
"Raahe Nahkiainen","2025","6","30","22:00","9.7","332"
"Raahe Nahkiainen","2025","6","30","23:00","9.3","330"
"Raahe Nahkiainen","2025","7","1","00:00","8.8","333"
"Raahe Nahkiainen","2025","7","1","01:00","8.3","341"
"Raahe Nahkiainen","2025","7","1","02:00","6.6","353"
"Raahe Nahkiainen","2025","7","1","05:00","6","2"
"Raahe Nahkiainen","2025","7","1","06:00","5.8","17"
"Raahe Nahkiainen","2025","7","1","07:00","4.2","348"
"Raahe Nahkiainen","2025","7","1","08:00","5","338"
"Raahe Nahkiainen","2025","7","1","09:00","5.4","341"
"Raahe Nahkiainen","2025","7","1","11:00","2.8","315"
"Raahe Nahkiainen","2025","7","1","15:00","4","272"
"Raahe Nahkiainen","2025","7","1","16:00","4.2","259"
"Raahe Nahkiainen","2025","7","1","17:00","3.5","252"
"Raahe Nahkiainen","2025","7","1","18:00","4.1","245"
"Raahe Nahkiainen","2025","7","1","19:00","5","247"
"Raahe Nahkiainen","2025","7","1","20:00","4.3","239"
"Raahe Nahkiainen","2025","7","1","21:00","5","231"
"Raahe Nahkiainen","2025","7","1","22:00","5.6","213"
"Raahe Nahkiainen","2025","7","1","23:00","6.4","205"
"Raahe Nahkiainen","2025","7","2","00:00","6.6","206"
"Raahe Nahkiainen","2025","7","2","01:00","5.5","216"
"Raahe Nahkiainen","2025","7","2","02:00","4.8","218"
"Raahe Nahkiainen","2025","7","2","03:00","4.3","297"
"Raahe Nahkiainen","2025","7","2","04:00","6.1","314"
"Raahe Nahkiainen","2025","7","2","05:00","6.4","309"
"Raahe Nahkiainen","2025","7","2","06:00","6.1","302"
"Raahe Nahkiainen","2025","7","2","07:00","6.3","294"
"Raahe Nahkiainen","2025","7","2","08:00","6.3","303"
"Raahe Nahkiainen","2025","7","2","09:00","5.3","303"
"Raahe Nahkiainen","2025","7","2","10:00","5.1","297"
"Raahe Nahkiainen","2025","7","2","11:00","5.7","285"
"Raahe Nahkiainen","2025","7","2","12:00","5.6","290"
"Raahe Nahkiainen","2025","7","2","13:00","5.8","284"
"Raahe Nahkiainen","2025","7","2","14:00","4.9","280"
"Raahe Nahkiainen","2025","7","2","15:00","6.2","268"
"Raahe Nahkiainen","2025","7","2","16:00","7.4","264"
"Raahe Nahkiainen","2025","7","2","17:00","7.6","257"
"Raahe Nahkiainen","2025","7","2","18:00","8","258"
"Raahe Nahkiainen","2025","7","2","19:00","7.5","257"
"Raahe Nahkiainen","2025","7","2","20:00","7.4","260"
"Raahe Nahkiainen","2025","7","2","21:00","7.3","262"
"Raahe Nahkiainen","2025","7","2","22:00","6.7","266"
"Raahe Nahkiainen","2025","7","2","23:00","5.5","280"
"Raahe Nahkiainen","2025","7","3","00:00","2.4","296"
"Raahe Nahkiainen","2025","7","3","01:00","2.8","38"
"Raahe Nahkiainen","2025","7","3","02:00","1.4","74"
"Raahe Nahkiainen","2025","7","3","03:00","1.3","92"
"Raahe Nahkiainen","2025","7","3","04:00","1.4","84"
"Raahe Nahkiainen","2025","7","3","05:00","4.4","66"
"Raahe Nahkiainen","2025","7","3","06:00","4.8","88"
"Raahe Nahkiainen","2025","7","3","07:00","3.8","85"
"Raahe Nahkiainen","2025","7","3","08:00","3.9","64"
"Raahe Nahkiainen","2025","7","3","09:00","5","56"
"Raahe Nahkiainen","2025","7","3","10:00","6.3","36"
"Raahe Nahkiainen","2025","7","3","11:00","6.9","38"
"Raahe Nahkiainen","2025","7","3","12:00","8.1","39"
"Raahe Nahkiainen","2025","7","3","13:00","8.9","44"
"Raahe Nahkiainen","2025","7","3","14:00","8.9","40"
"Raahe Nahkiainen","2025","7","3","15:00","8.5","41"
"Raahe Nahkiainen","2025","7","3","16:00","9","39"
"Raahe Nahkiainen","2025","7","3","17:00","8.5","32"
"Raahe Nahkiainen","2025","7","3","18:00","10.2","28"
"Raahe Nahkiainen","2025","7","3","19:00","11.7","28"
"Raahe Nahkiainen","2025","7","3","20:00","12.5","25"
"Raahe Nahkiainen","2025","7","3","21:00","13","17"
"Raahe Nahkiainen","2025","7","3","22:00","12.2","14"
"Raahe Nahkiainen","2025","7","3","23:00","12.8","11"
"Raahe Nahkiainen","2025","7","4","00:00","14.4","8"
"Raahe Nahkiainen","2025","7","4","01:00","15.3","356"
"Raahe Nahkiainen","2025","7","4","02:00","16.9","346"
"Raahe Nahkiainen","2025","7","4","03:00","17.2","346"
"Raahe Nahkiainen","2025","7","4","04:00","18","348"
"Raahe Nahkiainen","2025","7","4","05:00","16.6","349"
"Raahe Nahkiainen","2025","7","4","06:00","15.9","353"
"Raahe Nahkiainen","2025","7","4","07:00","15.4","1"
"Raahe Nahkiainen","2025","7","4","08:00","15.9","1"
"Raahe Nahkiainen","2025","7","4","09:00","15.2","360"
"Raahe Nahkiainen","2025","7","4","10:00","13.9","354"
"Raahe Nahkiainen","2025","7","4","11:00","12.5","353"
"Raahe Nahkiainen","2025","7","4","12:00","7.8","346"
"Raahe Nahkiainen","2025","7","4","13:00","5.1","308"
"Raahe Nahkiainen","2025","7","4","14:00","5","315"
"Raahe Nahkiainen","2025","7","4","15:00","5.4","318"
"Raahe Nahkiainen","2025","7","4","16:00","4.5","337"
"Raahe Nahkiainen","2025","7","4","17:00","2.4","13"
"Raahe Nahkiainen","2025","7","4","18:00","1.2","300"
"Raahe Nahkiainen","2025","7","4","19:00","4.9","247"
"Raahe Nahkiainen","2025","7","4","20:00","4.3","248"
"Raahe Nahkiainen","2025","7","4","21:00","2.1","259"
"Raahe Nahkiainen","2025","7","4","22:00","0.9","282"
"Raahe Nahkiainen","2025","7","4","23:00","1.5","210"
"Raahe Nahkiainen","2025","7","5","00:00","3.2","176"
"Raahe Nahkiainen","2025","7","5","01:00","4.8","185"
"Raahe Nahkiainen","2025","7","5","02:00","3.8","198"
"Raahe Nahkiainen","2025","7","5","03:00","2.6","189"
"Raahe Nahkiainen","2025","7","5","04:00","3","174"
"Raahe Nahkiainen","2025","7","5","05:00","3.1","136"
"Raahe Nahkiainen","2025","7","5","06:00","3.2","140"
"Raahe Nahkiainen","2025","7","5","07:00","3.4","130"
"Raahe Nahkiainen","2025","7","5","08:00","2","116"
"Raahe Nahkiainen","2025","7","5","09:00","2.5","56"
"Raahe Nahkiainen","2025","7","5","10:00","3.1","31"
"Raahe Nahkiainen","2025","7","5","11:00","4.3","30"
"Raahe Nahkiainen","2025","7","5","12:00","4.5","33"
"Raahe Nahkiainen","2025","7","5","13:00","4.9","35"
"Raahe Nahkiainen","2025","7","5","14:00","5.1","45"
"Raahe Nahkiainen","2025","7","5","15:00","4.8","36"
"Raahe Nahkiainen","2025","7","5","16:00","5","32"
"Raahe Nahkiainen","2025","7","5","17:00","5.5","28"
"Raahe Nahkiainen","2025","7","5","18:00","6.6","33"
"Raahe Nahkiainen","2025","7","5","19:00","6.6","40"
"Raahe Nahkiainen","2025","7","5","20:00","6.6","54"
"Raahe Nahkiainen","2025","7","5","21:00","6.9","71"
"Raahe Nahkiainen","2025","7","5","22:00","7","77"
"Raahe Nahkiainen","2025","7","5","23:00","7","90"
"Raahe Nahkiainen","2025","7","6","00:00","6.4","106"
"Raahe Nahkiainen","2025","7","6","01:00","6","113"
"Raahe Nahkiainen","2025","7","6","02:00","5.5","111"
"Raahe Nahkiainen","2025","7","6","03:00","5.1","102"
"Raahe Nahkiainen","2025","7","6","04:00","6.3","98"
"Raahe Nahkiainen","2025","7","6","05:00","6.4","94"
"Raahe Nahkiainen","2025","7","6","06:00","6.5","84"
"Raahe Nahkiainen","2025","7","6","07:00","6.1","77"
"Raahe Nahkiainen","2025","7","6","08:00","6.2","66"
"Raahe Nahkiainen","2025","7","6","09:00","7.6","49"
"Raahe Nahkiainen","2025","7","6","10:00","9.2","47"
"Raahe Nahkiainen","2025","7","6","11:00","9.2","39"
"Raahe Nahkiainen","2025","7","6","12:00","9.4","30"
"Raahe Nahkiainen","2025","7","6","13:00","9.5","31"
"Raahe Nahkiainen","2025","7","6","14:00","9.6","31"
"Raahe Nahkiainen","2025","7","6","15:00","9.8","31"
"Raahe Nahkiainen","2025","7","6","16:00","9.9","31"
"Raahe Nahkiainen","2025","7","6","17:00","9.7","37"
"Raahe Nahkiainen","2025","7","6","18:00","9.3","37"
"Raahe Nahkiainen","2025","7","6","19:00","8.8","41"
"Raahe Nahkiainen","2025","7","6","20:00","8.6","51"
"Raahe Nahkiainen","2025","7","6","21:00","7.9","60"
"Raahe Nahkiainen","2025","7","6","22:00","8.2","67"
"Raahe Nahkiainen","2025","7","6","23:00","7.8","70"
"Raahe Nahkiainen","2025","7","7","00:00","7.9","73"
"Raahe Nahkiainen","2025","7","7","01:00","7.6","81"
"Raahe Nahkiainen","2025","7","7","02:00","5.9","93"
"Raahe Nahkiainen","2025","7","7","03:00","5.3","92"
"Raahe Nahkiainen","2025","7","7","04:00","4.1","80"
"Raahe Nahkiainen","2025","7","7","05:00","6.8","105"
"Raahe Nahkiainen","2025","7","7","06:00","8.1","43"
"Raahe Nahkiainen","2025","7","7","07:00","7.4","29"
"Raahe Nahkiainen","2025","7","7","08:00","8.2","31"
"Raahe Nahkiainen","2025","7","7","09:00","10","16"
"Raahe Nahkiainen","2025","7","7","10:00","11.8","21"
"Raahe Nahkiainen","2025","7","7","11:00","12.8","24"
"Raahe Nahkiainen","2025","7","7","12:00","12.9","36"
"Raahe Nahkiainen","2025","7","7","13:00","12.6","35"
"Raahe Nahkiainen","2025","7","7","14:00","12.1","38"
"Raahe Nahkiainen","2025","7","7","15:00","11.3","26"
"Raahe Nahkiainen","2025","7","7","16:00","11.8","26"
"Raahe Nahkiainen","2025","7","7","17:00","11.5","27"
"Raahe Nahkiainen","2025","7","7","18:00","9.9","37"
"Raahe Nahkiainen","2025","7","7","19:00","8","33"
"Raahe Nahkiainen","2025","7","7","20:00","7.1","14"
"Raahe Nahkiainen","2025","7","7","21:00","7.7","3"
"Raahe Nahkiainen","2025","7","7","22:00","6.9","1"
"Raahe Nahkiainen","2025","7","7","23:00","4.4","348"
"Raahe Nahkiainen","2025","7","8","00:00","3","13"
"Raahe Nahkiainen","2025","7","8","01:00","3.1","32"
"Raahe Nahkiainen","2025","7","8","02:00","1.7","359"
"Raahe Nahkiainen","2025","7","8","03:00","3.1","338"
"Raahe Nahkiainen","2025","7","8","04:00","2.7","333"
"Raahe Nahkiainen","2025","7","8","05:00","2.6","314"
"Raahe Nahkiainen","2025","7","8","06:00","1.9","274"
"Raahe Nahkiainen","2025","7","8","07:00","5","339"
"Raahe Nahkiainen","2025","7","8","08:00","6.4","3"
"Raahe Nahkiainen","2025","7","8","09:00","7.9","8"
"Raahe Nahkiainen","2025","7","8","10:00","8.3","6"
"Raahe Nahkiainen","2025","7","8","11:00","7.6","352"
"Raahe Nahkiainen","2025","7","8","12:00","7.5","336"
"Raahe Nahkiainen","2025","7","8","13:00","7.4","343"
"Raahe Nahkiainen","2025","7","8","14:00","6.1","340"
"Raahe Nahkiainen","2025","7","8","15:00","6.1","330"
"Raahe Nahkiainen","2025","7","8","16:00","6.3","346"
"Raahe Nahkiainen","2025","7","8","17:00","6.7","352"
"Raahe Nahkiainen","2025","7","8","18:00","6.5","343"
"Raahe Nahkiainen","2025","7","8","19:00","6.6","345"
"Raahe Nahkiainen","2025","7","8","20:00","6.8","323"
"Raahe Nahkiainen","2025","7","8","21:00","7.1","314"
"Raahe Nahkiainen","2025","7","8","22:00","8.2","321"
"Raahe Nahkiainen","2025","7","8","23:00","7","323"
"Raahe Nahkiainen","2025","7","9","00:00","7.4","329"
"Raahe Nahkiainen","2025","7","9","01:00","7.3","321"
"Raahe Nahkiainen","2025","7","9","02:00","7.4","327"
"Raahe Nahkiainen","2025","7","9","03:00","6.4","342"
"Raahe Nahkiainen","2025","7","9","04:00","5.2","354"
"Raahe Nahkiainen","2025","7","9","05:00","3.4","353"
"Raahe Nahkiainen","2025","7","9","06:00","2.9","343"
"Raahe Nahkiainen","2025","7","9","07:00","4","342"
"Raahe Nahkiainen","2025","7","9","08:00","4.1","357"
"Raahe Nahkiainen","2025","7","9","09:00","3.3","360"
"Raahe Nahkiainen","2025","7","9","10:00","2.1","326"
"Raahe Nahkiainen","2025","7","9","11:00","2.6","344"
"Raahe Nahkiainen","2025","7","9","12:00","3","3"
"Raahe Nahkiainen","2025","7","9","13:00","2","11"
"Raahe Nahkiainen","2025","7","9","14:00","1.4","343"
"Raahe Nahkiainen","2025","7","9","15:00","1.9","293"
"Raahe Nahkiainen","2025","7","9","16:00","3.1","303"
"Raahe Nahkiainen","2025","7","9","17:00","3.5","319"
"Raahe Nahkiainen","2025","7","9","18:00","2.9","336"
"Raahe Nahkiainen","2025","7","9","19:00","2.7","332"
"Raahe Nahkiainen","2025","7","9","20:00","2.8","356"
"Raahe Nahkiainen","2025","7","9","21:00","3.3","26"
"Raahe Nahkiainen","2025","7","9","22:00","3.5","59"
"Raahe Nahkiainen","2025","7","9","23:00","4.3","69"
"Raahe Nahkiainen","2025","7","10","00:00","4.2","72"
"Raahe Nahkiainen","2025","7","10","01:00","3.7","129"
"Raahe Nahkiainen","2025","7","10","02:00","2.9","172"
"Raahe Nahkiainen","2025","7","10","03:00","2.9","184"
"Raahe Nahkiainen","2025","7","10","04:00","4.1","154"
"Raahe Nahkiainen","2025","7","10","05:00","5.8","149"
"Raahe Nahkiainen","2025","7","10","06:00","5.7","156"
"Raahe Nahkiainen","2025","7","10","07:00","4.9","163"
"Raahe Nahkiainen","2025","7","10","08:00","3.6","169"
"Raahe Nahkiainen","2025","7","10","09:00","1.6","174"
"Raahe Nahkiainen","2025","7","10","10:00","0.9","306"
"Raahe Nahkiainen","2025","7","10","11:00","2.1","332"
"Raahe Nahkiainen","2025","7","10","12:00","3.2","345"
"Raahe Nahkiainen","2025","7","10","13:00","4.2","6"
"Raahe Nahkiainen","2025","7","10","14:00","5.2","17"
"Raahe Nahkiainen","2025","7","10","15:00","5.2","24"
"Raahe Nahkiainen","2025","7","10","16:00","5.7","28"
"Raahe Nahkiainen","2025","7","10","17:00","6","38"
"Raahe Nahkiainen","2025","7","10","18:00","6.2","41"
"Raahe Nahkiainen","2025","7","10","19:00","5.8","52"
"Raahe Nahkiainen","2025","7","10","20:00","5.7","68"
"Raahe Nahkiainen","2025","7","10","21:00","6.2","84"
"Raahe Nahkiainen","2025","7","10","22:00","5.2","93"
"Raahe Nahkiainen","2025","7","10","23:00","4.8","128"
"Raahe Nahkiainen","2025","7","11","00:00","5.8","159"
"Raahe Nahkiainen","2025","7","11","01:00","6.1","174"
"Raahe Nahkiainen","2025","7","11","02:00","6.8","166"
"Raahe Nahkiainen","2025","7","11","03:00","7.7","165"
"Raahe Nahkiainen","2025","7","11","04:00","7","166"
"Raahe Nahkiainen","2025","7","11","05:00","5.8","164"
"Raahe Nahkiainen","2025","7","11","06:00","5.9","166"
"Raahe Nahkiainen","2025","7","11","07:00","3.7","159"
"Raahe Nahkiainen","2025","7","11","08:00","1.8","146"
"Raahe Nahkiainen","2025","7","11","09:00","2","338"
"Raahe Nahkiainen","2025","7","11","10:00","3.5","341"
"Raahe Nahkiainen","2025","7","11","11:00","3.9","358"
"Raahe Nahkiainen","2025","7","11","12:00","4.4","20"
"Raahe Nahkiainen","2025","7","11","13:00","5.5","7"
"Raahe Nahkiainen","2025","7","11","14:00","6.7","11"
"Raahe Nahkiainen","2025","7","11","15:00","6.8","23"
"Raahe Nahkiainen","2025","7","11","16:00","6.4","33"
"Raahe Nahkiainen","2025","7","11","17:00","6.3","43"
"Raahe Nahkiainen","2025","7","11","18:00","6.2","54"
"Raahe Nahkiainen","2025","7","11","19:00","5.9","66"
"Raahe Nahkiainen","2025","7","11","20:00","6.4","74"
"Raahe Nahkiainen","2025","7","11","21:00","4.8","85"
"Raahe Nahkiainen","2025","7","11","22:00","4","88"
"Raahe Nahkiainen","2025","7","11","23:00","3.4","98"
"Raahe Nahkiainen","2025","7","12","00:00","3.3","86"
"Raahe Nahkiainen","2025","7","12","01:00","4.1","69"
"Raahe Nahkiainen","2025","7","12","02:00","4.9","68"
"Raahe Nahkiainen","2025","7","12","03:00","5.3","84"
"Raahe Nahkiainen","2025","7","12","04:00","4.9","83"
"Raahe Nahkiainen","2025","7","12","05:00","4.7","101"
"Raahe Nahkiainen","2025","7","12","06:00","2.9","97"
"Raahe Nahkiainen","2025","7","12","07:00","3.6","22"
"Raahe Nahkiainen","2025","7","12","08:00","4.6","32"
"Raahe Nahkiainen","2025","7","12","09:00","5.7","27"
"Raahe Nahkiainen","2025","7","12","10:00","6.7","23"
"Raahe Nahkiainen","2025","7","12","11:00","7.7","23"
"Raahe Nahkiainen","2025","7","12","12:00","7.7","20"
"Raahe Nahkiainen","2025","7","12","13:00","7.8","12"
"Raahe Nahkiainen","2025","7","12","14:00","8.3","10"
"Raahe Nahkiainen","2025","7","12","15:00","8.9","10"
"Raahe Nahkiainen","2025","7","12","16:00","9","12"
"Raahe Nahkiainen","2025","7","12","17:00","8.8","15"
"Raahe Nahkiainen","2025","7","12","18:00","8.2","20"
"Raahe Nahkiainen","2025","7","12","19:00","7.1","34"
"Raahe Nahkiainen","2025","7","12","20:00","7.2","38"
"Raahe Nahkiainen","2025","7","12","21:00","6.6","46"
"Raahe Nahkiainen","2025","7","12","22:00","6.7","58"
"Raahe Nahkiainen","2025","7","12","23:00","6.6","65"
